6494;VB2351;LOCKL�KT G4-2 GRUND GRAN 22X45 ;02202;Ytterpanelbr�der - Behandlad;2013-11-01T00:00:00.000+01:00;M;07332968003483;16;Ja;;Ja;Ja;Nej;0.000896;0.412;460;Lockl�kt - Grundm�lad 60 �m;22;45;45;Gran;G4-2;;Lockl�kt;En fins�gad framsida. En hyvlad baksida. Kanterna och faserna �r rillade.;Grundm�lad 60 �m 3 sidor;https://asset.productmarketingcloud.com/api/assetstorage/1311_c6114c83-76af-409c-bfb5-5e7f61a013cd/Preview/produktbild-6494.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_0d93f92d-19a4-479b-ac3f-93325050c6d8/Preview/streckritning-6494.jpg
6496;VB2354;SP�RPANEL FALSAD G4-2 FASADE GRUND GRAN 22X120;02202;Ytterpanelbr�der - Behandlad;2013-11-01T00:00:00.000+01:00;M;07332968003537;16;Ja;;Ja;Ja;Nej;0.001737;0.799;460;Falsad sp�rpanel med fasade kanter - Grundm�lad 60 �m;22;120;102;Gran;G4-2;;Falsad sp�rpanel med fasade kanter;En fins�gad framsida. Tre hyvlade sidor. Faserna och falsen �r rillad. Tv� rundade eller fasade h�rn.;Grundm�lad 60 �m 3 sidor;https://asset.productmarketingcloud.com/api/assetstorage/1311_b1a54272-01e7-4e1a-ad91-336154bc5c09/Preview/produktbild-6496.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_58b1a4b4-0a7b-4329-af56-e10062294305/Preview/streckritning-6496.jpg
6497;VB2355;SP�RPANEL FALSAD G4-2 FASADE GRUND GRAN 22X145;02202;Ytterpanelbr�der - Behandlad;2013-11-01T00:00:00.000+01:00;M;07332968003551;16;Ja;;Ja;Ja;Nej;0.002613;1.202;460;Falsad sp�rpanel med fasade kanter - Grundm�lad 60 �m;22;145;127;Gran;G4-2;;Falsad sp�rpanel med fasade kanter;En fins�gad framsida. Tre hyvlade sidor. Faserna och falsen �r rillad. Tv� rundade eller fasade h�rn.;Grundm�lad 60 �m 3 sidor;https://asset.productmarketingcloud.com/api/assetstorage/1311_0ceec50e-e5fd-4015-8aef-6b850e3ee652/Preview/produktbild-6497.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_168ae54c-eaa7-4c44-aa7d-2b0be7f92e3c/Preview/streckritning-6497.jpg
6498;VB2359;DUBBELFAS SPONT G4-2 GRUND GRAN 22X95;02202;Ytterpanelbr�der - Behandlad;2013-11-01T00:00:00.000+01:00;M;07332968003605;16;Ja;;Ja;Ja;Nej;0.001836;0.845;460;Dubbelfasspont - Grundm�lad 60 �m;22;95;85;Gran;G4-2;;Dubbelfasspont;En fins�gad framsida. Tre hyvlade sidor. Faserna �r rillade.;Grundm�lad 60 �m 3 sidor;https://asset.productmarketingcloud.com/api/assetstorage/1311_f3bf5c4f-e828-45e3-b2f2-6ea72ad18a93/Preview/produktbild-6498.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_548e957e-2f89-4f40-8aad-a711de0256e2/Preview/streckritning-6498.jpg
6499;VB2360;DUBBELFAS SPONT G4-2 GRUND GRAN 22X120;02202;Ytterpanelbr�der - Behandlad;2013-11-01T00:00:00.000+01:00;M;07332968003629;16;Ja;;Ja;Ja;Nej;0.002274;1.046;460;Dubbelfasspont - Grundm�lad 60 �m;22;120;105;Gran;G4-2;;Dubbelfasspont;En fins�gad framsida. Tre hyvlade sidor. Faserna �r rillade.;Grundm�lad 60 �m 3 sidor;https://asset.productmarketingcloud.com/api/assetstorage/1311_1ef279b8-1e06-4436-9525-c6b3cba72753/Preview/produktbild-6499.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_125c72c6-4099-4ff3-818d-8719b5eeaa37/Preview/streckritning-6499.jpg
6500;VB2361;DUBBELFAS SPONT G4-2 GRUND GRAN 22X145;02202;Ytterpanelbr�der - Behandlad;2013-11-01T00:00:00.000+01:00;M;07332968003643;16;Ja;;Ja;Ja;Nej;0.00283;1.302;460;Dubbelfasspont - Grundm�lad 60 �m;22;145;130;Gran;G4-2;;Dubbelfasspont;En fins�gad framsida. Tre hyvlade sidor. Faserna �r rillade.;Grundm�lad 60 �m 3 sidor;https://asset.productmarketingcloud.com/api/assetstorage/1311_4eb55f39-a9e8-4f64-9b60-fba9ba259fc5/Preview/produktbild-6500.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_349e6b0e-2603-4a2e-9efe-c432dfc6ed7a/Preview/streckritning-6500.jpg
6501;VB2900;BYGGREGEL G4-2 IMPREGNERAD NTR AB 45X45;02303;Impregnerat tr�skyddsklass NTR;2013-11-01T00:00:00.000+01:00;M;07332968003674;;Ja;Gr�n;Ja;Ja;Ja;0.002025;1.68;830;Impregnerat tr�skyddsklass NTR AB;45;45;45;Furu;G4-2;;Dimensionshyvlat;Fyra hyvlade sidor med fyra rundade h�rn, radie 4 mm;Tryckimpregnerad tr�skyddsklass NTR AB;https://asset.productmarketingcloud.com/api/assetstorage/1311_a2bd9cb5-4bdf-4cfb-9597-1494b0269055/Preview/produktbild-6501.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_111596b0-b3ef-44e2-9ce1-864afdf39380/Preview/streckritning-6501.jpg
6502;VB2901;BYGGREGEL C14 IMPREGNERAD NTR AB 45X70;02303;Impregnerat tr�skyddsklass NTR;2013-11-01T00:00:00.000+01:00;M;07332968003681;;Ja;Gr�n;Ja;Ja;Ja;0.00315;2.61;830;Konstruktionsvirke C14 - Impregnerat NTR AB;45;70;70;Furu;;C14-T0*;Dimensionshyvlat;Fyra hyvlade sidor med fyra rundade h�rn, radie 4 mm;Tryckimpregnerad tr�skyddsklass NTR AB;https://asset.productmarketingcloud.com/api/assetstorage/1311_7b431619-e3a2-41da-9cbd-0da055404b0d/Preview/produktbild-6502.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_6d7d8bf0-1d59-4ec7-985e-df2af0bcdc26/Preview/streckritning-6502.jpg
6503;VB2902;BYGGREGEL C14 IMPREGNERAD NTR AB 45X95;02303;Impregnerat tr�skyddsklass NTR;2013-11-01T00:00:00.000+01:00;M;07332968003698;;Ja;Gr�n;Ja;Ja;Ja;0.004275;3.55;830;Konstruktionsvirke C14 - Impregnerat NTR AB;45;95;95;Furu;;C14-T0*;Dimensionshyvlat;Fyra hyvlade sidor med fyra rundade h�rn, radie 4 mm;Tryckimpregnerad tr�skyddsklass NTR AB;https://asset.productmarketingcloud.com/api/assetstorage/1311_8aab0f9f-5e86-4ffe-8b61-4736fec3a9a5/Preview/produktbild-6503.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_b9781884-6b12-4e1d-9409-509bf65627f5/Preview/streckritning-6503.jpg
6504;VB2903;BYGGREGEL C14 IMPREGNERAD NTR AB 45X120;02303;Impregnerat tr�skyddsklass NTR;2013-11-01T00:00:00.000+01:00;M;07332968003704;;Ja;Gr�n;Ja;Ja;Ja;0.0054;4.48;830;Konstruktionsvirke C14 - Impregnerat NTR AB;45;120;120;Furu;;C14-T0*;Dimensionshyvlat;Fyra hyvlade sidor med fyra rundade h�rn, radie 4 mm;Tryckimpregnerad tr�skyddsklass NTR AB;https://asset.productmarketingcloud.com/api/assetstorage/1311_da81555f-5ebd-4f3d-974d-96cc18dfa1aa/Preview/produktbild-6504.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_2cb4c378-ebd5-4079-935c-15ef88080fd7/Preview/streckritning-6504.jpg
6505;VB2904;BYGGREGEL C14 IMPREGNERAD NTR A 45X145;02302;Impregnerat tr�skyddsklass NTR;2013-11-01T00:00:00.000+01:00;M;07332968003711;;Ja;Gr�n;Ja;Ja;Ja;0.006525;5.416;830;Konstruktionsvirke C14 - Impregnerat NTR A;45;145;145;Furu;;C14-T0*;Dimensionshyvlat;Fyra hyvlade sidor med fyra rundade h�rn, radie 4 mm;Tryckimpregnerad tr�skyddsklass NTR A;https://asset.productmarketingcloud.com/api/assetstorage/1311_a588226f-5b64-4555-9adc-df34f75c7ba6/Preview/produktbild-6505.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_cb6c4c27-366e-4fff-acad-bd330416f248/Preview/streckritning-6505.jpg
6506;VB2905;BYGGREGEL C14 IMPREGNERAD NTR A 45X170;02302;Impregnerat tr�skyddsklass NTR;2013-11-01T00:00:00.000+01:00;M;07332968003728;;Ja;Gr�n;Ja;Ja;Ja;0.00765;6.35;830;Konstruktionsvirke C14 - Impregnerat NTR A;45;170;170;Furu;;C14-T0*;Dimensionshyvlat;Fyra hyvlade sidor med fyra rundade h�rn, radie 4 mm;Tryckimpregnerad tr�skyddsklass NTR A;https://asset.productmarketingcloud.com/api/assetstorage/1311_17e6aa23-5a4b-4cb0-b467-05cae6bd2de7/Preview/produktbild-6506.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_9028fad5-a128-49b6-9dc4-392d67d8b52b/Preview/streckritning-6506.jpg
6507;VB2906;BYGGREGEL C14 IMPREGNERAD NTR A 45X195;02302;Impregnerat tr�skyddsklass NTR;2013-11-01T00:00:00.000+01:00;M;07332968003735;;Ja;Gr�n;Ja;Ja;Ja;0.008775;7.283;830;Konstruktionsvirke C14 - Impregnerat NTR A;45;195;195;Furu;;C14-T0*;Dimensionshyvlat;Fyra hyvlade sidor med fyra rundade h�rn, radie 4 mm;Tryckimpregnerad tr�skyddsklass NTR A;https://asset.productmarketingcloud.com/api/assetstorage/1311_8fc955e9-fabd-4eb0-813a-93faff70af7c/Preview/produktbild-6507.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_162075e0-3ff6-4200-8bb4-86c736d87789/Preview/streckritning-6507.jpg
6508;VB2907;BYGGREGEL C14 IMPREGNERAD NTR A 45X220;02302;Impregnerat tr�skyddsklass NTR;2013-11-01T00:00:00.000+01:00;M;07332968003742;;Ja;Gr�n;Ja;Ja;Ja;0.0099;8.217;830;Konstruktionsvirke C14 - Impregnerat NTR A;45;220;220;Furu;;C14-T0*;Dimensionshyvlat;Fyra hyvlade sidor med fyra rundade h�rn, radie 4 mm;Tryckimpregnerad tr�skyddsklass NTR A;https://asset.productmarketingcloud.com/api/assetstorage/1311_52d40f66-4413-441f-b9af-9cd97f9d33ab/Preview/produktbild-6508.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_44d1a700-d685-4485-9425-8250db688ee1/Preview/streckritning-6508.jpg
6509;VB2921;BYGGREGEL C24 IMPREGNERAD NTR AB 45X70;02303;Impregnerat tr�skyddsklass NTR;2013-11-01T00:00:00.000+01:00;M;07332968003797;;Ja;Gr�n;Ja;Ja;Ja;0.00315;2.61;830;Konstruktionsvirke C24 - Impregnerat NTR AB;45;70;70;Furu;;C24-T0;Dimensionshyvlat;Fyra hyvlade sidor med fyra rundade h�rn, radie 4 mm;Tryckimpregnerad tr�skyddsklass NTR AB;https://asset.productmarketingcloud.com/api/assetstorage/1311_38402efe-590e-4a21-ac87-53ff7ab2eee4/Preview/produktbild-6509.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_437beead-17ce-48fb-9cbe-09cad40896b2/Preview/streckritning-6509.jpg
6166;VB1200;GJUTLIST TREKANT G4-0 FURU 15X15;02008;Formvirke;2011-03-11T00:00:00.000+01:00;M;07332968001793;16;Ja;;Nej;Nej;Nej;0.000104;0.056;535;Gjutlist trekantlist;15;15;15;Furu;G4-0;;;Tre hyvlade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_c78f8a46-dd3b-4b35-b8e8-da48b3c65d71/Preview/produktbild-6166.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_e7f123c0-d707-47b7-8cfd-63fdf1ce8e92/Preview/streckritning-6166.jpg
6167;VB1201;GJUTLIST TREKANT G4-0 FURU 21X21;02008;Formvirke;2011-03-11T00:00:00.000+01:00;M;07332968001809;16;Ja;;Nej;Nej;Nej;0.000208;0.111;535;Gjutlist trekantlist;21;21;21;Furu;G4-0;;;Tre hyvlade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_db44ade5-4fd7-432c-b59d-8f2c2e600adc/Preview/produktbild-6167.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_6f967d1d-70e3-467c-85bf-6f28d21c5091/Preview/streckritning-6167.jpg
6376;VB3113;LIMTR�BALK GL30C GRAN 90X450 ;02501;Limtr�balk;2011-03-11T00:00:00.000+01:00;M;7,33297E+12;16;Ja;;Ja;Ja;Ja;0.0405;20.25;500;Limtr�balk;90;450;450;Gran;;GL30c;Hyvlat limtr�;Renhyvlade ytor med fyra fasade h�rn;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_0ef8a1f9-3d0c-4a53-ae56-1a3c376afb80/Preview/produktbild-6376.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_6e6b07c5-3371-4140-aba8-3282214dc114/Preview/streckritning-6376.jpg
6377;VB3114;LIMTR�BALK GL30C GRAN 115X180 ;02501;Limtr�balk;2011-03-11T00:00:00.000+01:00;M;07332968004534;16;Ja;;Ja;Ja;Ja;0.0207;10.35;500;Limtr�balk;115;180;180;Gran;;GL30c;Hyvlat limtr�;Renhyvlade ytor med fyra fasade h�rn;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_c4228661-8d51-4bb8-bfa6-d0f44a5729ed/Preview/produktbild-6377.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_a76dd5b5-abbd-451c-9d34-508a1991003e/Preview/streckritning-6377.jpg
6378;VB3115;LIMTR�BALK GL30C GRAN 115X225 ;02501;Limtr�balk;2011-03-11T00:00:00.000+01:00;M;07332968004541;16;Ja;;Ja;Ja;Ja;0.025875;12.938;500;Limtr�balk;115;225;225;Gran;;GL30c;Hyvlat limtr�;Renhyvlade ytor med fyra fasade h�rn;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_5d2f1274-9bc0-4d34-97f2-36c567c44b98/Preview/produktbild-6378.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_4c051e63-815b-4338-bcaa-427eb9a0a19b/Preview/streckritning-6378.jpg
6379;VB3116;LIMTR�BALK GL30C GRAN 115X270 ;02501;Limtr�balk;2011-03-11T00:00:00.000+01:00;M;07332968004558;16;Ja;;Ja;Ja;Ja;0.03105;15.525;500;Limtr�balk;115;270;270;Gran;;GL30c;Hyvlat limtr�;Renhyvlade ytor med fyra fasade h�rn;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_5aa746b9-74da-490f-bf10-47e275271555/Preview/produktbild-6379.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_349938b2-1a16-487b-b990-c3d814c5e8be/Preview/streckritning-6379.jpg
6380;VB3117;LIMTR�BALK GL30C GRAN 115X315 ;02501;Limtr�balk;2011-03-11T00:00:00.000+01:00;M;07332968004565;16;Ja;;Ja;Ja;Ja;0.036225;18.113;500;Limtr�balk;115;315;315;Gran;;GL30c;Hyvlat limtr�;Renhyvlade ytor med fyra fasade h�rn;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_5c207bb0-8379-4035-8d67-265a257bc1fe/Preview/produktbild-6380.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_da167a62-f6ad-42d7-9a1c-f8b43bd64076/Preview/streckritning-6380.jpg
6381;VB3118;LIMTR�BALK GL30C GRAN 115X360 ;02501;Limtr�balk;2011-03-11T00:00:00.000+01:00;M;07332968004572;16;Ja;;Ja;Ja;Ja;0.0414;20.7;500;Limtr�balk;115;360;360;Gran;;GL30c;Hyvlat limtr�;Renhyvlade ytor med fyra fasade h�rn;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_602233a3-b63d-4c12-b107-5f07c4cff1b4/Preview/produktbild-6381.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_f662e81a-f825-4974-98c5-fb60f1bd9707/Preview/streckritning-6381.jpg
6168;VB1202;GJUTLIST TREKANT G4-2 GRAN 45X45;02008;Formvirke;2011-03-11T00:00:00.000+01:00;M;07332968001816;16;Ja;;Nej;Nej;Nej;0.000913;0.42;460;Gjutlist trekantlist;45;45;45;Gran;G4-2;;;Tre hyvlade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_a4b38709-bfbb-482e-b7ef-f826f8599eb1/Preview/produktbild-6168.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_002fc4fe-799a-419a-878c-178844198de5/Preview/streckritning-6168.jpg
6169;VB1203;GJUTLIST TREKANT G4-2 GRAN 70X70;02008;Formvirke;2011-03-11T00:00:00.000+01:00;M;07332968001823;16;Ja;;Nej;Nej;Nej;0.002268;1.043;460;Gjutlist trekantlist;70;70;70;Gran;G4-2;;;Tre hyvlade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_e398d14a-121e-4cb5-b30b-b3d186051a9e/Preview/produktbild-6169.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_4b523711-3c99-4871-b0e7-5476dfa5816c/Preview/streckritning-6169.jpg
6170;VB1204;GJUTLIST TREKANT G4-0 FURU 25X25;02008;Formvirke;2011-03-11T00:00:00.000+01:00;M;07332968001830;16;Ja;;Nej;Nej;Nej;0.000298;0.159;535;Gjutlist trekantlist;25;25;25;Furu;G4-0;;;Tre s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_70625c66-7fb9-4221-8965-eb30e80f2842/Preview/produktbild-6170.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_c462b4d9-7e2d-4664-9804-b9406c07697a/Preview/streckritning-6170.jpg
6171;VB1205;GJUTLIST TREKANT G4-2 GRAN 50X50;02008;Formvirke;2011-03-11T00:00:00.000+01:00;M;07332968001847;16;Ja;;Nej;Nej;Nej;0.001235;0.568;460;Gjutlist trekantlist;50;50;50;Gran;G4-2;;;Tre s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_f45260bc-f825-4a63-af4e-f58bbcc61974/Preview/produktbild-6171.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_aa2bed21-2a10-4eb8-9642-af91a683b252/Preview/streckritning-6171.jpg
6172;VB1206;GJUTLIST TREKANT G4-2 GRAN 75X75;02008;Formvirke;2011-03-11T00:00:00.000+01:00;M;07332968001854;16;Ja;;Nej;Nej;Nej;0.002773;1.276;460;Gjutlist trekantlist;75;75;75;Gran;G4-2;;;Tre s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_cc4703ef-0a5b-47fa-922e-6cbb2b65621c/Preview/produktbild-6172.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_43c5c3cb-1fe6-413b-8722-7eea42bc0734/Preview/streckritning-6172.jpg
6072;VB0571;PLANK S�GAD G4-2 FURU 50X150 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000727;16;Ja;;Nej;Nej;Nej;0.0075;4.013;535;S�gat;50;150;150;Furu;G4-2;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_8ee5e54a-67f6-4763-a0f9-3b0c21924144/Preview/produktbild-6072.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_d81d3d84-112f-42f1-b370-8a062ee02e28/Preview/streckritning-6072.jpg
6074;VB0573;PLANK S�GAD G4-2 FURU 50X175 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000741;16;Ja;;Nej;Nej;Nej;0.00875;4.681;535;S�gat;50;175;175;Furu;G4-2;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_e0dc4d6d-db2f-4b57-a38e-9ba841de48be/Preview/produktbild-6074.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_7b548425-ba2a-486c-83fd-4f85076ac6f4/Preview/streckritning-6074.jpg
6076;VB0575;PLANK S�GAD G4-2 FURU 50X200 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000765;16;Ja;;Nej;Nej;Nej;0.01;5.35;535;S�gat;50;200;200;Furu;G4-2;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_fc2c168b-f7ed-4514-af9d-338ce796cd06/Preview/produktbild-6076.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_edd17ca6-41af-45cd-a00f-7b70d72180a8/Preview/streckritning-6076.jpg
6020;VB0519;PLANK S�GAD G4-3 FURU 32X125 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000208;16;Ja;;Nej;Nej;Nej;0.004;2.14;535;S�gat;32;125;125;Furu;G4-3;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_858f9b7e-40a9-413f-a7d5-92009a7c5f40/Preview/produktbild-6020.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_3cc831e5-37c8-4aef-9713-8a90f39317e4/Preview/streckritning-6020.jpg
6022;VB0521;PLANK S�GAD G4-3 FURU 32X150 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000222;16;Ja;;Nej;Nej;Nej;0.0048;2.568;535;S�gat;32;150;150;Furu;G4-3;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_fc5cf546-0b4e-4148-99f1-4c470bbafc68/Preview/produktbild-6022.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_336b8a47-aac8-4f25-8e09-193fc2e64378/Preview/streckritning-6022.jpg
6024;VB0523;PLANK S�GAD G4-3 FURU 32X175 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000246;16;Ja;;Nej;Nej;Nej;0.0056;2.996;535;S�gat;32;175;175;Furu;G4-3;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_e4f03fd6-6d6e-4ba7-80f0-7fc1c4c355f5/Preview/produktbild-6024.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_41c7d62b-232f-40dd-894b-efaefd388e1c/Preview/streckritning-6024.jpg
6026;VB0525;PLANK S�GAD G4-3 FURU 32X200 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000260;16;Ja;;Nej;Nej;Nej;0.0064;3.424;535;S�gat;32;200;200;Furu;G4-3;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_29e9fe63-00dc-4f63-a207-20333d86294f/Preview/produktbild-6026.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_5def4829-5f20-431e-af56-c157fbf4675d/Preview/streckritning-6026.jpg
6028;VB0527;PLANK S�GAD G4-2 FURU 38X75 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000284;16;Ja;;Nej;Nej;Nej;0.00285;1.525;535;S�gat;38;75;75;Furu;G4-2;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_5ffbfe86-3224-4c6a-978d-7ed451c6cba5/Preview/produktbild-6028.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_1b47bacb-b1be-40a4-acc5-dee0708f6ff8/Preview/streckritning-6028.jpg
6030;VB0529;PLANK S�GAD G4-2 FURU 38X100 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000307;16;Ja;;Nej;Nej;Nej;0.0038;2.033;535;S�gat;38;100;100;Furu;G4-2;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_368ea25f-e973-44a7-b71d-1095887feb6d/Preview/produktbild-6030.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_ade423d7-9a4f-4b96-bcd8-9d2b61bd0877/Preview/streckritning-6030.jpg
6032;VB0531;PLANK S�GAD G4-2 FURU 38X125 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000321;16;Ja;;Nej;Nej;Nej;0.00475;2.541;535;S�gat;38;125;125;Furu;G4-2;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_0b8deb93-64da-4442-96e7-ba5863b9ae42/Preview/produktbild-6032.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_742effb0-f1e2-439b-bc58-4d1564b31256/Preview/streckritning-6032.jpg
6034;VB0533;PLANK S�GAD G4-2 FURU 38X150 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000345;16;Ja;;Nej;Nej;Nej;0.0057;3.05;535;S�gat;38;150;150;Furu;G4-2;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_eadece1d-c6a5-4b26-8cf0-e041c8e32f29/Preview/produktbild-6034.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_b69e8792-7c8b-4c55-bbf6-7974120c1a89/Preview/streckritning-6034.jpg
6036;VB0535;PLANK S�GAD G4-2 FURU 47X75 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000369;16;Ja;;Nej;Nej;Nej;0.003525;1.886;535;S�gat;47;75;75;Furu;G4-2;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_d96852d4-677e-41f7-8b81-08e3eeda46ac/Preview/produktbild-6036.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_e3fe5ce4-30f2-4706-a12f-3000a1fe9b77/Preview/streckritning-6036.jpg
6002;VB0501;BR�DA S�GAD G4-3 GRAN 19X75 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000024;16;Ja;;Nej;Nej;Nej;0.001425;0.656;460;S�gat;19;75;75;Gran;G4-3;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_1b36aee2-c7f0-40e7-aa10-783e3d88f9d9/Preview/produktbild-6002.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_5d3bd4f5-224f-4c39-a975-9477297cf2b1/Preview/streckritning-6002.jpg
6003;VB0502;BR�DA S�GAD G4-2 GRAN 19X100 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000031;16;Ja;;Nej;Nej;Nej;0.0019;0.874;460;S�gat;19;100;100;Gran;G4-2;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_2d5c13fb-3c77-4424-ab7f-b2571d261d7c/Preview/produktbild-6003.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_22de3a03-bb1f-48d3-a769-e5a5f689d179/Preview/streckritning-6003.jpg
6004;VB0503;BR�DA S�GAD G4-3 GRAN 19X100 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000048;16;Ja;;Nej;Nej;Nej;0.0019;0.874;460;S�gat;19;100;100;Gran;G4-3;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_83c52b16-dd13-4596-992b-ea1427898667/Preview/produktbild-6004.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_cc3ae416-b192-4e69-b850-a76621715481/Preview/streckritning-6004.jpg
6005;VB0504;BR�DA S�GAD G4-2 GRAN 19X125 ;02001;S�gat virke;2011-03-11T00:00:00.000+01:00;M;07332968000055;16;Ja;;Nej;Nej;Nej;0.002375;1.093;460;S�gat;19;125;125;Gran;G4-2;;;Fyra s�gade sidor;Obehandlad;https://asset.productmarketingcloud.com/api/assetstorage/1311_6f30d231-e6e3-4ba8-83d3-79a31aab4f83/Preview/produktbild-6005.jpg;https://asset.productmarketingcloud.com/api/assetstorage/1311_032fcc28-b8e6-45a7-a664-a7b41a55301c/Preview/streckritning-6005.jpg
